t_s,ia_ufv_pu,ib_ufv_pu,ic_ufv_pu,va_ufv_pu,vb_ufv_pu,vc_ufv_pu
0.124235,0.445443792009494,0.560039996165932,-1.00548378817543,0.437696549327404,0.568021580538766,-1.00571812986617
0.12424,0.443688334091876,0.561500543120352,-1.00518887721223,0.435881678579766,0.569705208962533,-1.0055868875423
0.124245,0.441928559905362,0.562964936647761,-1.00489349655312,0.434080465944533,0.571431496891677,-1.00551196283621
0.12425,0.440166908562843,0.56443056462195,-1.00459747318479,0.432356208641589,0.573071299543363,-1.00542750818495
0.124255,0.438405700503828,0.565894975052674,-1.0043006755565,0.430706060132631,0.574627813299144,-1.00533387343178
0.12426,0.436647171154667,0.567355809411405,-1.00400298056607,0.429127272791696,0.576104090092411,-1.00523136288411
0.124265,0.434891519661169,0.568814705852181,-1.00370622551335,0.427553430324283,0.577630572222443,-1.00518400254673
0.12427,0.433138969047633,0.570273179621385,-1.00341214866902,0.425984326767094,0.579205333950616,-1.00518966071771
0.124275,0.431389733568946,0.57173268912423,-1.00312242269318,0.424419723507705,0.580826566988976,-1.00524629049668
0.12428,0.429644018462489,0.573194637235346,-1.00283865569784,0.422859393412579,0.582492491714706,-1.00535188512729
0.124285,0.427902020024336,0.574660372005193,-1.00256239202953,0.421303115069708,0.584201368103866,-1.00550448317358
0.12429,0.426163925703999,0.576131187374095,-1.00229511307809,0.419750672517175,0.585951495646126,-1.0057021681633
0.124295,0.424429914210874,0.577608323907563,-1.00203823811844,0.418201855088298,0.587741212986631,-1.00594306807493
0.1243,0.422700155632031,0.579092969553353,-1.00179312518538,0.416656457256973,0.589568897531369,-1.00622535478834
0.124305,0.420974811560969,0.580586260420252,-1.00156107198122,0.415114278483021,0.591432965024746,-1.00654724350777
0.12431,0.419252082681763,0.582087329023384,-1.00133941170515,0.413511400615784,0.593268146665176,-1.00677954728095
0.124315,0.417530268037482,0.583595364224843,-1.00112563226232,0.411850060500588,0.595075361387579,-1.00692542188817
0.12432,0.415807731492099,0.585109578379153,-1.00091730987125,0.41013240773631,0.596855473280088,-1.00698788101639
0.124325,0.414082900567723,0.586629206865479,-1.0007121074332,0.408360549180483,0.598609335726298,-1.00696988490678
0.12433,0.412354265580934,0.588153507930283,-1.00050777351122,0.406536543622451,0.60033778569709,-1.00687432931954
0.124335,0.410620378771744,0.589681762533935,-1.00030214130568,0.404662401991815,0.602041643558961,-1.00670404555077
0.12434,0.408879853417811,0.591213274193668,-1.00009312761148,0.402740087728175,0.603721713028067,-1.00646180075624
0.124345,0.407131362933183,0.59274736882188,-0.999878731755063,0.400771517192756,0.605378781152628,-1.00615029834538
0.12435,0.405377545112037,0.594281441978496,-0.999658987090533,0.398886006652519,0.606949895055942,-1.00583590170846
0.124355,0.403620882903589,0.595813017843057,-0.999433900746645,0.397080523883277,0.608438236407327,-1.00551876029061
0.12436,0.401863770856602,0.597339715336463,-0.999203486193064,0.395352174593954,0.609846878525914,-1.00519905311987
0.124365,0.400104611652101,0.598861199182082,-0.998965810834184,0.393570667142343,0.611242554375136,-1.00481322151748
0.12437,0.398341935489654,0.600377119522935,-0.998719055012589,0.391738072373916,0.612625777037873,-1.00436384941179
0.124375,0.396574333799786,0.601887144357938,-0.998461478157724,0.389856337639215,0.613997083133696,-1.00385342077291
0.12438,0.394800457716049,0.603390959579928,-0.998191417295976,0.387927375731366,0.61535698880815,-1.00328436453952
0.124385,0.393019017154892,0.604888268691009,-0.997907285845901,0.385953054100119,0.616705995612696,-1.00265904971281
0.12439,0.391228779891722,0.606378792500812,-0.997607572392534,0.383935195081869,0.618044590902999,-1.00197978598486
0.124395,0.389428570619602,0.607862268814353,-0.997290839433954,0.381875576399793,0.619373248125645,-1.00124882452544
0.1244,0.387617269990327,0.609338452109739,-0.996955722100066,0.379775931696834,0.62069242710848,-1.00046835880531
0.124405,0.385793813638009,0.610807113205878,-0.996600926843887,0.377637951093814,0.622002574356112,-0.999640525449924
0.12441,0.383959143741828,0.612269991476745,-0.996229135218573,0.375527004250644,0.623367845823406,-0.998894850074047
0.124415,0.382114148895316,0.613728735379823,-0.995842884275138,0.373442268129214,0.624786234384484,-0.998228502513696
0.12442,0.380259696776663,0.615184935792948,-0.995444632569611,0.371382969744005,0.626255812266854,-0.997638782010856
0.124425,0.378396634436875,0.616640126976332,-0.995036761413207,0.3693483421447,0.627774686701469,-0.997123028846167
0.12443,0.376525788282188,0.618095787235886,-0.994621575518075,0.36733763024642,0.629341005407552,-0.99667863565397
0.124435,0.374647964057301,0.61955333959426,-0.994201303651561,0.365350091141288,0.630952956545063,-0.99630304768635
0.12444,0.37276394683702,0.621014152476883,-0.993778099313902,0.363384994262434,0.632608768507926,-0.99599376277036
0.124445,0.370876453596026,0.622475635276585,-0.993352088872611,0.361505344397455,0.634179263922296,-0.995684608319749
0.12445,0.36898807408708,0.62393535733798,-0.99292343142506,0.359708008142576,0.635667606663373,-0.995375614805947
0.124455,0.367101304560878,0.62539098129752,-0.992492285858397,0.357989956533815,0.637076816435097,-0.995066772968914
0.12446,0.365218549131115,0.626840261173926,-0.992058810305041,0.356348220453245,0.638409857716927,-0.994758078170172
0.124465,0.363342120861276,0.628281041057734,-0.991623161919009,0.354779895847824,0.639669629005202,-0.994449524853022
0.12447,0.361472290310806,0.629715158925919,-0.991187449236725,0.353218420514652,0.640986408839984,-0.994204829354635
0.124475,0.359609345818455,0.631144327027605,-0.990753672846061,0.351663447248589,0.642358109048166,-0.994021556296752
0.12448,0.357753560990736,0.632570197905744,-0.990323758896481,0.350114600725227,0.643782760443097,-0.993897361168322
0.124485,0.355905194592766,0.633994365660885,-0.989899560253651,0.348571521538086,0.645258424156141,-0.993829945694227
0.12449,0.354064490765592,0.635418366609233,-0.989482857374826,0.347033860354072,0.646783202675723,-0.993817063029793
0.124495,0.352231679263916,0.636843679947174,-0.98907535921109,0.345501277557697,0.648355239859879,-0.993856517417575
0.1245,0.350406975707071,0.638271728436319,-0.98867870414339,0.343973443013967,0.649972720667583,-0.993946163681549
0.124505,0.348588629286595,0.639701926554162,-0.988290555840757,0.342386313369896,0.651570148386449,-0.993956461756342
0.12451,0.346774982161353,0.641133740341991,-0.987908722503343,0.340742004627015,0.653148217081973,-0.993890221708988
0.124515,0.344964436046943,0.642566654458127,-0.98753109050507,0.339042549796574,0.654707569096301,-0.993750118892873
0.12452,0.343155451181917,0.644000171619895,-0.987155622801812,0.337289943325125,0.656248839281562,-0.99353878260669
0.124525,0.341346545594273,0.645433812358782,-0.986780357953056,0.335486135690205,0.657772649367838,-0.993258785058042
0.12453,0.339536294361614,0.646867114782996,-0.98640340914461,0.333633033531549,0.659279607832833,-0.992912641364379
0.124535,0.337723328857347,0.648299634340559,-0.986022963197906,0.331732499944895,0.660770309902954,-0.992502809847847
0.12454,0.335906335981982,0.649730943582638,-0.985637279564621,0.32978635481965,0.662245337567863,-0.992031692387517
0.124545,0.334084057378771,0.651160631926896,-0.985244689305666,0.327796375215567,0.663705259607075,-0.991501634822642
0.12455,0.332259193799803,0.652586352837343,-0.984845546637146,0.325891742496728,0.665086908270318,-0.990978650767048
0.124555,0.330434285991118,0.654005882735772,-0.98444016872689,0.324069293518828,0.666393253955003,-0.99046254747383
0.12456,0.328611781253045,0.65541708706625,-0.984028868319295,0.322326007209529,0.667627162217936,-0.989953169427467
0.124565,0.326790130082345,0.656819871308924,-0.983610001391269,0.320531469060254,0.668855161854945,-0.989386630915196
0.12457,0.324967905678985,0.658214120551547,-0.983182026230532,0.318687631304955,0.670077565167464,-0.988765196472421
0.124575,0.323143737772157,0.659599731891047,-0.982743469663205,0.316796326704607,0.671294711446968,-0.988091038151576
0.12458,0.321316311205245,0.660976614445118,-0.982292925650363,0.314859357443536,0.672506922925037,-0.987366280368571
0.124585,0.319484365127737,0.662344689049697,-0.981829054177434,0.312878484301345,0.673714510605692,-0.986592994907036
0.12459,0.317646692182417,0.663703887948181,-0.981350580130598,0.310855426839722,0.674917774608198,-0.98577320144792
0.124595,0.315802137674274,0.665054154479202,-0.980856292153476,0.308791863857952,0.676117004391631,-0.98490886824958
0.1246,0.313949598720853,0.666395442763288,-0.980345041484142,0.306689433879558,0.677312478978054,-0.984001912857612
0.124605,0.312088023384119,0.667727717388637,-0.979815740772756,0.30454973566362,0.678504467175447,-0.983054202839064
0.12461,0.310216409784177,0.669050953096188,-0.979267362880365,0.302374328735498,0.67969322780096,-0.982067556536459
0.124615,0.30833575775245,0.670367087021346,-0.978702844773796,0.30022845644383,0.680942732405593,-0.981171188849418
0.12462,0.306447008789285,0.671677959257355,-0.978124968046641,0.298111173633078,0.682250792608838,-0.98036196624192
0.124625,0.304551078823252,0.67298534623697,-0.977536425060221,0.296021589381864,0.683615302480489,-0.979636891862356
0.12463,0.302648858588228,0.674290961748016,-0.976939820336243,0.293958822940495,0.685034194109749,-0.978993017050236
0.124635,0.300741213694811,0.67559645765875,-0.976337671353561,0.291922009512555,0.686505443008863,-0.978427452521414
0.12464,0.298828984702829,0.676903424658979,-0.975732409361807,0.289910300512677,0.688027067986724,-0.977937368499398
0.124645,0.296914939769293,0.678209487890773,-0.975124427660066,0.287986586486621,0.689469685242461,-0.977456271729083
0.12465,0.295001715608691,0.679512425997309,-0.974514141606,0.286147623664789,0.690836255075683,-0.976983878740476
0.124655,0.293091851292607,0.680810104537948,-0.973901955830554,0.284390276485645,0.6921295965686,-0.976519873054242
0.12466,0.291187789694641,0.682100474159407,-0.973288263854048,0.282711472958012,0.693352476500443,-0.976063949458456
0.124665,0.289291878657307,0.683381569371244,-0.972673448028551,0.28110820983096,0.69450759856067,-0.97561580839163
0.12467,0.287404419620699,0.684655412447107,-0.972059832067806,0.279513829392907,0.695725049219008,-0.975238878611914
0.124675,0.285525727984774,0.685923893909481,-0.971449621894255,0.277927892427114,0.697002551217818,-0.974930443644931
0.12468,0.283656100679604,0.687188838649656,-0.97084493932926,0.276349935102673,0.698337949118939,-0.974687884221613
0.124685,0.281795816138892,0.688452007292798,-0.97024782343169,0.274779512946123,0.699729120625466,-0.974508633571586
0.12469,0.279945134600942,0.689715096959701,-0.969660231560644,0.273216194928702,0.701173987615644,-0.974390182544347
0.124695,0.278104298431181,0.690979742036811,-0.969084040467992,0.271659563038241,0.702670516155668,-0.974330079193909
0.1247,0.276271579902335,0.692245562411308,-0.968517142313642,0.270045489472861,0.704152993748135,-0.974198483220998
0.124705,0.274445340665987,0.693512223405547,-0.967957564071535,0.268376009193022,0.705621901888659,-0.973997911081683
0.12471,0.272623998419646,0.694779402915657,-0.967403401335303,0.266653077461419,0.707077673584079,-0.973730751045493
0.124715,0.270806025952929,0.696046790938291,-0.966852816891219,0.264878614180207,0.708520737638216,-0.973399351818423
0.12472,0.268989950496432,0.697314089409669,-0.966304039906101,0.263054498395433,0.7099515130734,-0.973006011468833
0.124725,0.267174353066779,0.698581012050724,-0.965755365117504,0.26118256833353,0.711370409056003,-0.972552977389532
0.12473,0.26535786780026,0.699847284211274,-0.965205152011533,0.25926462159858,0.712777824953339,-0.972042446551916
0.124735,0.263539181274134,0.701112642712632,-0.964651823986766,0.257302415411593,0.714174150405232,-0.971476565816826
0.12474,0.261717031814863,0.702376835688252,-0.964093867503114,0.255297666887196,0.715559765407172,-0.970857432294367
0.124745,0.259890208792575,0.703639622422034,-0.963529831214609,0.253252053346994,0.716935040404095,-0.970187093751086
0.12475,0.258061457073752,0.704898820597715,-0.962960277671466,0.251294659578362,0.71823661294211,-0.969531272520474
0.124755,0.256233357982888,0.706152365283206,-0.962385723266094,0.249422228564413,0.719467262605465,-0.968889491169878
0.12476,0.254408395947581,0.707398275062249,-0.961806671009829,0.247631648192955,0.720629667991304,-0.968261316184258
0.124765,0.252585055221419,0.708636603115687,-0.961221658337106,0.245792415485957,0.721790174944478,-0.967582590430434
0.12477,0.250761939485373,0.709867376851868,-0.960629316337241,0.243906397094377,0.722948916685938,-0.966855313780313
0.124775,0.248937705764,0.711090630367707,-0.960028336131707,0.241975342811055,0.724106057448242,-0.966081400259294
0.12478,0.247111063102421,0.71230640451734,-0.95941746761976,0.24000097439363,0.725261748472959,-0.965262722866589
0.124785,0.245280771851868,0.713514746664464,-0.958795518516331,0.237984974663372,0.726416133884916,-0.964401108548289
0.12479,0.243445642952028,0.714715710424391,-0.958161353376418,0.235928987618386,0.727569351071652,-0.963498338690043
0.124795,0.241604537196462,0.715909355402901,-0.957513892599363,0.233834618816993,0.728721530938186,-0.962556149755176
0.1248,0.239756364480668,0.717095746932476,-0.956852111413144,0.231703435793168,0.729872798153994,-0.96157623394716
0.124805,0.237900083032702,0.718274955806417,-0.956175038839119,0.229536968497709,0.731023271392921,-0.960560239890628
0.12481,0.236034698626499,0.71944705801137,-0.955481756637869,0.227336709760625,0.732173063566301,-0.959509773326921
0.124815,0.234161216336238,0.720614087016889,-0.954775303353127,0.225167838313534,0.733386004581027,-0.958553842894558
0.12482,0.232280580593634,0.72177797438443,-0.954058554978065,0.223029346333419,0.734659768605684,-0.957689114939102
0.124825,0.230393708048136,0.722940583195817,-0.953334291243953,0.220920282152168,0.735992116471615,-0.956912398623784
0.12483,0.228501488044898,0.724103709116031,-0.95260519716093,0.218839706134602,0.737380851221771,-0.956220557356373
0.124835,0.226604782796861,0.725269081166643,-0.951873863963503,0.216786696403018,0.738823823486172,-0.955610519889191
0.12484,0.224704427557417,0.726438362516184,-0.951142790073601,0.214760349041485,0.740318931319448,-0.955079280360927
0.124845,0.222803183365924,0.727609246165525,-0.950412429531449,0.212823500901035,0.741736674378289,-0.954560175279323
0.12485,0.220903678108561,0.728779574045251,-0.949683252153811,0.210972856234789,0.743079900322332,-0.954052756557121
0.124855,0.219008440415298,0.729947270485614,-0.948955710900913,0.209205229109941,0.744351319570656,-0.9535565486806
0.12486,0.217119901200823,0.731110340444971,-0.948230241645793,0.20751749872769,0.745553594152257,-0.953071092879949
0.124865,0.215240394925786,0.732266868345277,-0.947507263271062,0.205906614554467,0.746689326848229,-0.952595941402691
0.12487,0.213370208320026,0.733418922032438,-0.946789130352463,0.204305873146975,0.747888506859288,-0.952194380006262
0.124875,0.211509640833344,0.734568433331336,-0.94607807416468,0.202714790945726,0.749148763474133,-0.95186355441986
0.12488,0.209658972294201,0.735717264235292,-0.945376236529493,0.201132861200115,0.750467851398108,-0.951600712598221
0.124885,0.207818462969256,0.736867208344212,-0.944685671313469,0.199559597911749,0.751843561983936,-0.951403159895684
0.12489,0.205988353947868,0.738019991703087,-0.944008345650955,0.197994529895152,0.753273734170618,-0.951268264065768
0.124895,0.204168867545504,0.739177273652438,-0.943346141197942,0.196437200325609,0.754756254398482,-0.951193454724089
0.1249,0.202358255161084,0.740338695146666,-0.94269695030775,0.194823443879363,0.756225333725595,-0.951048777604957
0.124905,0.2005548568248,0.741503938777459,-0.942058795602259,0.193155259328763,0.757681380345178,-0.95083663967394
0.12491,0.198757067937496,0.742672696004045,-0.941429763941541,0.191434567030272,0.759124756967805,-0.950559323998073
0.124915,0.196963338386145,0.743844666775289,-0.940808005161434,0.189663253244472,0.7605558250021,-0.950219078246572
0.12492,0.195172171959002,0.745019559467564,-0.940191731426567,0.187843164622963,0.761974938871988,-0.94981810349495
0.124925,0.193382125753828,0.74619709083215,-0.939579216585979,0.185976108229233,0.763382445837544,-0.949358554066776
0.12493,0.191591809571663,0.747376985944819,-0.938968795516482,0.184063851719916,0.764778685949217,-0.948842537669135
0.124935,0.189799885295177,0.748558978156856,-0.938358863452033,0.18210812356896,0.766163992017689,-0.948272115586645
0.12494,0.188005066250959,0.749742809046821,-0.93774787529778,0.18011061332847,0.767538689598018,-0.947649302926487
0.124945,0.18620611655505,0.750928228372427,-0.937134344927477,0.178072971926701,0.768903096987057,-0.946976068913759
0.12495,0.184405755619568,0.752113041432751,-0.936518797052319,0.176124259098412,0.770193801687934,-0.946318060786343
0.124955,0.182606539153653,0.753295168173137,-0.93590170732679,0.174261193714986,0.771413535449012,-0.945674729163999
0.12496,0.180810925851324,0.754472609435778,-0.935283535287102,0.172480640670699,0.772564931055529,-0.945045571726229
0.124965,0.179017374148675,0.755645398163945,-0.93466277231262,0.170652074905712,0.773714290577208,-0.944366365482918
0.12497,0.177224461868936,0.75681353915015,-0.934038001019086,0.168777342263429,0.774861705228728,-0.943639047492153
0.124975,0.175430820173861,0.75797704161839,-0.933407861792251,0.166858172786429,0.776007299031398,-0.942865471817827
0.12498,0.173635132273793,0.759135919413869,-0.932771051687662,0.164896269516559,0.777151184744021,-0.94204745426058
0.124985,0.171836132744286,0.760290190875959,-0.932126323620245,0.162893297568882,0.778293469675791,-0.941186767244672
0.12499,0.170032606837655,0.761439878700012,-0.931472485537667,0.16085088421849,0.779434256009828,-0.940285140228316
0.124995,0.168223389775906,0.762585009794742,-0.930808399570648,0.158770619255702,0.780573641007289,-0.939344260262994
0.125,0.166407366024777,0.763725615135368,-0.930132981160144,0.156654055371455,0.781711717208776,-0.938365772580229
0.125005,0.164583468548997,0.764861729612643,-0.92944519816164,0.154502708566329,0.782848572634192,-0.937351281200521
0.12501,0.162750678049018,0.765993391877973,-0.928744069926991,0.152318058579922,0.783984290980336,-0.936302349560254
0.125015,0.160908022179601,0.767120644184854,-0.928028666364455,0.150101549338247,0.785118951815049,-0.935220501153296
0.12502,0.159056527309978,0.768245484785983,-0.927302012095961,0.147918311988417,0.786316353334004,-0.93423466532242
0.125025,0.157197158584606,0.769369808645105,-0.92656696722971,0.14576729235129,0.78757413952812,-0.93334143187941
0.12503,0.155330852787979,0.77049544096654,-0.925826293754519,0.143647493636678,0.788890042591714,-0.932537536228396
0.125035,0.153458518827504,0.771624138355956,-0.92508265718346,0.141557932289175,0.790261838446814,-0.931819770735984
0.12504,0.151582990473946,0.77275368456285,-0.924336675036796,0.139561366369702,0.791559906716354,-0.931121273086056
0.125045,0.149706967413206,0.77388200961654,-0.923588977029746,0.137654422448957,0.792786977079769,-0.930441399528726
0.12505,0.147833049131564,0.775007123334159,-0.922840172465723,0.135833837976422,0.793945644215619,-0.929779482192037
0.125055,0.145963736444582,0.776127113582995,-0.922090850027577,0.134096416610339,0.795038456711798,-0.929134873322138
0.12506,0.14410143274627,0.777240145146045,-0.921341577892316,0.132439033354642,0.796067906263354,-0.928506939617997
0.125065,0.142248445285075,0.778344458579568,-0.920592903864643,0.130858634138574,0.797036427890174,-0.927895062028746
0.12507,0.140406986474057,0.779438369049455,-0.919845355523512,0.129352235215025,0.79794640042945,-0.927298635644474
0.125075,0.138577222672857,0.780524170272385,-0.919101392945243,0.127853199803093,0.798927592450897,-0.926780792253992
0.12508,0.136759334694933,0.781604015056107,-0.91836334975104,0.126361110649944,0.799977416267826,-0.926338526917768
0.125085,0.134953485525434,0.782679981468589,-0.917633466994023,0.124875526907794,0.801093413241472,-0.925968940149262
0.12509,0.133159820440521,0.783754074254708,-0.916913894695229,0.123396027975345,0.802273165093258,-0.925669193068603
0.125095,0.13137651489305,0.784826273093864,-0.916202787986914,0.121858484898329,0.803450582353772,-0.925309067252098
0.1251,0.12960183409932,0.785896592551264,-0.915498426650584,0.120264932841647,0.804625777332133,-0.924890710173782
0.125105,0.127834099817061,0.786965049235451,-0.914799149052513,0.118617328445166,0.805798821577304,-0.92441615002247
0.12511,0.12607168950039,0.788031661349538,-0.914103350849929,0.116917594062772,0.806969790151789,-0.923887384214565
0.125115,0.124313035755103,0.789096448561001,-0.913409484316104,0.115167612173764,0.808138756022044,-0.923306368195806
0.12512,0.122556625787524,0.790159431884724,-0.912716057672249,0.113369225332211,0.809305789933529,-0.922675015265739
0.125125,0.120801000839205,0.791220633572869,-0.912021634412074,0.111524236281033,0.8104709604005,-0.921995196681535
0.12513,0.119044755606226,0.792280077011714,-0.91132483261794,0.109634408114348,0.811634333692941,-0.921268741807286
0.125135,0.117286537642238,0.793337786625627,-0.910624324267864,0.107701464481695,0.812795973819752,-0.920497438301448
0.12514,0.115525046744295,0.794393787788336,-0.909918834532631,0.105727089834266,0.81395594250849,-0.919683032342753
0.125145,0.113759034320742,0.795448106741551,-0.909207141062293,0.103712929710148,0.815114299182785,-0.91882722889293
0.12515,0.11198730274042,0.796500770520967,-0.908488073261386,0.10166059105723,0.816271100938059,-0.91793169199529
0.125155,0.110212609844303,0.797549854298866,-0.907762464143169,0.099699089798908,0.817362678915155,-0.917061768714066
0.12516,0.108433644760729,0.798595493072134,-0.907029137832863,0.097697653755489,0.818455237004805,-0.916152890760293
0.125165,0.106649212904362,0.799637788755572,-0.906287001659934,0.0956579599402049,0.819548733388716,-0.915206693328921
0.12517,0.104858170512051,0.800676842503515,-0.905535013015566,0.0935815590966999,0.820643168472996,-0.914224727569691
0.125175,0.103059423310745,0.801712754961906,-0.904772178272652,0.0914699758478115,0.821738535030442,-0.913208510878252
0.12518,0.101251925776594,0.802745626220994,-0.903997551997588,0.0893246981357527,0.822834823711705,-0.912159521847457
0.125185,0.0994346803872936,0.803775555767391,-0.903210236154684,0.0871471774290127,0.823932023186285,-0.911079200615295
0.12519,0.0976067368547619,0.804802642441768,-0.90240937929653,0.0849388291853904,0.825030120168319,-0.90996894935371
0.125195,0.0957671913381303,0.805826984402026,-0.901594175740156,0.0827010333392934,0.826129099441836,-0.908830132781131
0.1252,0.0939151856375645,0.806848679091588,-0.900763864729152,0.0804351348045524,0.827228943889039,-0.907664078693589
0.125205,0.0920499063695243,0.80786782321243,-0.899917729581954,0.0781424439901884,0.828329634522079,-0.906472078512268
0.12521,0.0901705841242017,0.808884512702476,-0.899055096826678,0.0758242373268547,0.829431150518116,-0.90525538784497
0.125215,0.088276492606062,0.80989884271692,-0.898175335322982,0.0734817578002943,0.830533469258733,-0.904015227059024
0.12522,0.0863669477585152,0.81091090761305,-0.897277855371565,0.0711162154896351,0.83163656637349,-0.902752781863124
0.125225,0.0844432594343862,0.811922753498663,-0.896366012933049,0.0687925107231225,0.832804138402902,-0.901596649126023
0.12523,0.0825066713677141,0.812936319097855,-0.895442990465568,0.0665093615046148,0.834033729737331,-0.900543091241947
0.125235,0.0805583939553036,0.813953469440796,-0.8945118633961,0.0642655463291461,0.835322974951906,-0.899588521281052
0.12524,0.0786015572222535,0.814972092066256,-0.89357364928851,0.0621235827048124,0.836542108947988,-0.898665691652801
0.125245,0.0766391518008502,0.815990216307682,-0.892629368108532,0.060079859709418,0.837693718528279,-0.897773578237696
0.12525,0.0746740627392819,0.817005946949655,-0.891680009688937,0.0581308804731062,0.838780257526516,-0.896911137999625
0.125255,0.0727090709592374,0.818017462639232,-0.89072653359847,0.0562732175474291,0.839804135687972,-0.896077353235402
0.12526,0.0707468544395903,0.819023014900354,-0.889769869339944,0.0545035180677902,0.840767707845583,-0.895271225913371
0.125265,0.0687899894331738,0.820020927139257,-0.888810916572431,0.0528185033480594,0.841673274127113,-0.894491777475174
0.12527,0.0668409517244054,0.821009593626917,-0.887850545351323,0.0512149682837666,0.842523080447154,-0.893738048730922
0.125275,0.0649001653674578,0.821991383580348,-0.886891548947806,0.049626058046795,0.843446764325006,-0.8930728223718
0.12528,0.0629680631536137,0.822968521846364,-0.885936584999978,0.0480511405221396,0.844441609133578,-0.892492749655715
0.125285,0.0610450542985548,0.823943155206654,-0.884988209505208,0.0464895632197613,0.845505029322889,-0.891994592542649
0.12529,0.0591295719785113,0.824915401365329,-0.88404497334384,0.0448769744782726,0.846570759161063,-0.891447733639332
0.125295,0.0572201328845516,0.825885409015717,-0.883105541900268,0.0432151904991266,0.847638736891851,-0.890853927390979
0.1253,0.0553153039821815,0.82685332509162,-0.882168629073801,0.0415059524942127,0.848708862487017,-0.890214814981229
0.125305,0.0534137016570328,0.827819294404959,-0.881232996061992,0.039750970873394,0.849781042033939,-0.88953201290733
0.12531,0.0515139911699144,0.828783459594704,-0.880297450764618,0.0379519196005105,0.850855182237275,-0.888807101837786
0.125315,0.049614886114426,0.829745961081576,-0.879360847196002,0.0361104360834522,0.851931190406422,-0.88804162648987
0.12532,0.0477151478693541,0.83070693702204,-0.878422084891394,0.0342281212257422,0.853008974557814,-0.887237095783557
0.125325,0.0458135850445059,0.831666523261697,-0.877480108306203,0.0323065395239289,0.854088443513202,-0.886394983037128
0.12533,0.0439090529188752,0.832624853288331,-0.876533906207206,0.030347219206006,0.855169506992023,-0.88551672619803
0.125335,0.042000452869959,0.833582058184935,-0.875582511054894,0.0283516524117517,0.856252075696555,-0.884603728108305
0.12534,0.0400867317931308,0.834538266583008,-0.874624998376139,0.026321295413002,0.857336061390281,-0.883657356803281
0.125345,0.038166881509996,0.835493604616469,-0.873660486126465,0.0242575688731805,0.8584213769688,-0.882678945841982
0.12535,0.0362399381647016,0.836448195876519,-0.87268813404122,0.022161858144937,0.859507936523298,-0.881669794668235
0.125355,0.0343088867889284,0.837400208777062,-0.871709095565991,0.0201629608115224,0.860531931795134,-0.880694892606655
0.12536,0.0323726371763476,0.838349868259963,-0.87072250543631,0.0181298895857967,0.861559430953332,-0.879689320539127
0.125365,0.0304302089462229,0.839297362900517,-0.86972757184674,0.0160641095864371,0.862590260200209,-0.878654369786645
0.12537,0.0284806661489147,0.840242877236717,-0.868723543385631,0.0139669628575624,0.863624291759996,-0.877591254617554
0.125375,0.0265231160079037,0.841186592025048,-0.867709708032951,0.0118397685041055,0.864661394066318,-0.876501162570423
0.12538,0.0245567082570209,0.842128684193628,-0.866685392450649,0.00968381212118191,0.865701437308027,-0.875385249429206
0.125385,0.0225806344744098,0.843069326792098,-0.865649961266508,0.00750034599469071,0.866744293593822,-0.874244639588514
0.12539,0.0205941273997702,0.844008688945212,-0.864602816344983,0.0052905895621691,0.867789836990365,-0.873080426552534
0.125395,0.0185964602343881,0.844946935810681,-0.863543396045069,0.00305572990196157,0.868837943548254,-0.871893673450215
0.1254,0.0165869459239003,0.845884228541608,-0.862471174465508,0.000796922242722192,0.869888491319443,-0.870685413562165
0.125405,0.0145649364239119,0.846820724253858,-0.86138566067777,-0.00148470950986233,0.870941360366164,-0.869456650856299
0.12541,0.0125298219487076,0.847756575998651,-0.860286397947359,-0.00378807223151382,0.871996432761977,-0.868208360530461
0.125415,0.0104810302034598,0.84869193274066,-0.85917296294412,-0.00611210302589578,0.87305359258519,-0.866941489559294
0.12542,0.00841802560052284,0.849626939341813,-0.858044964942336,-0.00845576866274541,0.874112725905905,-0.865656957243158
0.125425,0.00634226102257073,0.850563689113069,-0.85690595013564,-0.0107543423439994,0.87523744343202,-0.86448310108802
0.12543,0.00425511788294915,0.851504164683837,-0.855759282566786,-0.0130092763489881,0.876425207267331,-0.863415930918343
0.125435,0.00215989155586816,0.852446366581537,-0.854606258137406,-0.0151582365432208,0.87754612803417,-0.862387891490951
0.12544,5.97327440298298e-05,0.853388432818039,-0.853448165562069,-0.0172050195180544,0.878602666316627,-0.86139764679857
0.125445,-0.00204231863469755,0.854328572549262,-0.852286253914564,-0.019153304582999,0.87959715330802,-0.860443848725022
0.12545,-0.00414333192222626,0.855265064488819,-0.851121732566593,-0.0210066981913356,0.880531879728368,-0.859525181537033
0.125455,-0.00624048447319152,0.856196255930908,-0.849955771457716,-0.0227687286906667,0.881409084912018,-0.858640356221351
0.12546,-0.00833106037884567,0.857120561770879,-0.848789501392033,-0.0244428466446778,0.882230956915417,-0.85778811027074
0.125465,-0.0104124491541883,0.858036463509847,-0.847624014355659,-0.026032425347978,0.882999632902741,-0.856967207554762
0.12547,-0.0124821443873505,0.858942508242861,-0.846460363855511,-0.027540761412906,0.883717199573243,-0.856176438160341
0.125475,-0.0145377423506053,0.859837307630539,-0.845299565279934,-0.0289710754213446,0.884385693622616,-0.85541461820127
0.12548,-0.0165788931324495,0.860723441973845,-0.844144548841396,-0.0303902352294058,0.885134547421735,-0.854744312192331
